id,product_name,category,brand,price,rating,in_stock,description
1366,Pulse 4K Monitor 450S,Peripherals,Pulse,1136.48,2.4,True,Pulse 4K Monitor 450S - Designed for everyday performance and reliability. Perfect for gaming.
1367,CoreX VR Headset 164Lite,Gaming,CoreX,1403.75,4.8,False,CoreX VR Headset 164Lite - Designed for everyday performance and reliability. Perfect for travel.
1368,Quantum Webcam 342X,Peripherals,Quantum,840.87,3.3,False,Quantum Webcam 342X - Optimized for productivity and entertainment. Perfect for multimedia.
1369,Fusion Sandals 175S,Footwear,Fusion,1170.26,1.7,True,Fusion Sandals 175S - Optimized for productivity and entertainment. Perfect for gaming.
1370,NovaTech Gaming Laptop 473Max,Laptops,NovaTech,1842.44,2.4,True,NovaTech Gaming Laptop 473Max - Built with cutting-edge technology for superior experience. Perfect for travel.
1371,Prime Smartwatch 185Lite,Electronics,Prime,1209.25,3.9,True,Prime Smartwatch 185Lite - Optimized for productivity and entertainment. Perfect for travel.
1372,CoreX 4K Monitor 310X,Peripherals,CoreX,2995.15,2.4,False,CoreX 4K Monitor 310X - Optimized for productivity and entertainment. Perfect for daily use.
1373,NovaTech Smart Wallet 335Max,Accessories,NovaTech,223.39,1.5,False,NovaTech Smart Wallet 335Max - Compact and lightweight for easy portability. Perfect for daily use.
1374,Vertex Camera 888X,Electronics,Vertex,176.73,2.7,False,Vertex Camera 888X - Optimized for productivity and entertainment. Perfect for gaming.
1375,CoreX Laptop Sleeve 107X,Accessories,CoreX,1054.28,2.6,False,CoreX Laptop Sleeve 107X - High durability with modern aesthetics. Perfect for travel.
1376,Nimbus Smart Wallet 426S,Accessories,Nimbus,2942.44,4.0,True,Nimbus Smart Wallet 426S - High durability with modern aesthetics. Perfect for gaming.
1377,Aero Camera 609X,Electronics,Aero,1920.59,4.6,False,Aero Camera 609X - Comfortable ergonomic design with long-lasting battery life. Perfect for gaming.
1378,CoreX Gaming Chair 986Max,Gaming,CoreX,194.24,3.8,True,CoreX Gaming Chair 986Max - Premium build quality with advanced features. Perfect for multimedia.
1379,CoreX Gaming Chair 688S,Gaming,CoreX,1799.92,3.9,False,CoreX Gaming Chair 688S - Comfortable ergonomic design with long-lasting battery life. Perfect for travel.
1380,Fusion VR Headset 889X,Gaming,Fusion,1429.61,2.3,False,Fusion VR Headset 889X - Comfortable ergonomic design with long-lasting battery life. Perfect for travel.
1381,Nimbus Soundbar 883X,Audio,Nimbus,1120.02,1.5,False,Nimbus Soundbar 883X - Designed for everyday performance and reliability. Perfect for daily use.
1382,NovaTech Hiking Boots 466Max,Footwear,NovaTech,1980.34,3.8,False,NovaTech Hiking Boots 466Max - Designed for everyday performance and reliability. Perfect for travel.
1383,Orbit Camera 282X,Electronics,Orbit,2273.4,3.7,True,Orbit Camera 282X - Compact and lightweight for easy portability. Perfect for office work.
1384,Nimbus Tablet 983S,Electronics,Nimbus,2480.93,3.0,True,Nimbus Tablet 983S - Built with cutting-edge technology for superior experience. Perfect for travel.
1385,Volt Chromebook 356Max,Laptops,Volt,271.92,2.0,True,Volt Chromebook 356Max - Optimized for productivity and entertainment. Perfect for office work.
1386,Aero Webcam 699Pro,Peripherals,Aero,1250.62,1.9,False,Aero Webcam 699Pro - Optimized for productivity and entertainment. Perfect for daily use.
1387,NovaTech Smart Wallet 408S,Accessories,NovaTech,84.09,4.8,False,NovaTech Smart Wallet 408S - High durability with modern aesthetics. Perfect for office work.
1388,Strive Sandals 204Max,Footwear,Strive,1108.68,3.1,False,Strive Sandals 204Max - Optimized for productivity and entertainment. Perfect for travel.
1389,Orbit Mechanical Keyboard 549Lite,Peripherals,Orbit,305.46,4.2,True,Orbit Mechanical Keyboard 549Lite - High durability with modern aesthetics. Perfect for office work.
1390,Pulse Sneakers 166Lite,Footwear,Pulse,164.95,1.0,False,Pulse Sneakers 166Lite - High durability with modern aesthetics. Perfect for office work.
1391,Orbit Webcam 175Pro,Peripherals,Orbit,2118.46,3.2,False,Orbit Webcam 175Pro - High durability with modern aesthetics. Perfect for travel.
1392,CoreX VR Headset 454S,Gaming,CoreX,2332.35,2.2,True,CoreX VR Headset 454S - Engineered for gamers and power users. Perfect for office work.
1393,Pulse Laptop Sleeve 325Pro,Accessories,Pulse,1960.81,4.3,False,Pulse Laptop Sleeve 325Pro - Premium build quality with advanced features. Perfect for office work.
1394,Quantum Business Laptop 589Pro,Laptops,Quantum,680.26,3.9,False,Quantum Business Laptop 589Pro - High durability with modern aesthetics. Perfect for daily use.
1395,Prime Chromebook 488X,Laptops,Prime,27.79,2.1,False,Prime Chromebook 488X - High durability with modern aesthetics. Perfect for daily use.
1396,Orbit VR Headset 274Max,Gaming,Orbit,2604.53,3.5,True,Orbit VR Headset 274Max - Premium build quality with advanced features. Perfect for travel.
1397,Nimbus Mechanical Keyboard 938Pro,Peripherals,Nimbus,2066.12,2.1,True,Nimbus Mechanical Keyboard 938Pro - Premium build quality with advanced features. Perfect for gaming.
1398,Fusion Gaming Laptop 147X,Laptops,Fusion,1204.41,2.3,True,Fusion Gaming Laptop 147X - Designed for everyday performance and reliability. Perfect for daily use.
1399,CoreX Soundbar 495Pro,Audio,CoreX,2472.02,4.3,True,CoreX Soundbar 495Pro - Compact and lightweight for easy portability. Perfect for travel.
1400,Nimbus Hiking Boots 533X,Footwear,Nimbus,1078.87,1.3,True,Nimbus Hiking Boots 533X - Engineered for gamers and power users. Perfect for gaming.
1401,CoreX Sandals 584S,Footwear,CoreX,1625.06,3.3,False,CoreX Sandals 584S - Designed for everyday performance and reliability. Perfect for daily use.
1402,HyperX Camera 728X,Electronics,HyperX,262.97,4.7,False,HyperX Camera 728X - Comfortable ergonomic design with long-lasting battery life. Perfect for travel.
1403,NovaTech Sandals 543S,Footwear,NovaTech,2990.98,2.2,True,NovaTech Sandals 543S - Optimized for productivity and entertainment. Perfect for gaming.
1404,Fusion Soundbar 920X,Audio,Fusion,903.99,4.5,True,Fusion Soundbar 920X - Designed for everyday performance and reliability. Perfect for multimedia.
1405,Aero Sandals 164Pro,Footwear,Aero,590.36,3.1,True,Aero Sandals 164Pro - Engineered for gamers and power users. Perfect for travel.
1406,Volt Backpack 999S,Accessories,Volt,2551.67,1.1,True,Volt Backpack 999S - Comfortable ergonomic design with long-lasting battery life. Perfect for gaming.
1407,CoreX Bluetooth Speaker 481Max,Audio,CoreX,1721.1,4.7,False,CoreX Bluetooth Speaker 481Max - Comfortable ergonomic design with long-lasting battery life. Perfect for daily use.
1408,Zenith Gaming Chair 914Pro,Gaming,Zenith,1026.6,4.5,False,Zenith Gaming Chair 914Pro - Premium build quality with advanced features. Perfect for multimedia.
1409,Orbit Business Laptop 199Max,Laptops,Orbit,505.65,1.1,False,Orbit Business Laptop 199Max - Premium build quality with advanced features. Perfect for multimedia.
1410,Vertex Sandals 416X,Footwear,Vertex,1442.03,3.5,False,Vertex Sandals 416X - Built with cutting-edge technology for superior experience. Perfect for multimedia.
1411,Vertex Gaming Laptop 826Lite,Laptops,Vertex,297.86,4.2,True,Vertex Gaming Laptop 826Lite - Designed for everyday performance and reliability. Perfect for travel.
1412,Pulse Sandals 315S,Footwear,Pulse,2433.75,4.7,True,Pulse Sandals 315S - Premium build quality with advanced features. Perfect for multimedia.
1413,Strive Gaming Mouse 975S,Peripherals,Strive,375.44,1.1,False,Strive Gaming Mouse 975S - High durability with modern aesthetics. Perfect for multimedia.
1414,HyperX Sandals 886Max,Footwear,HyperX,542.56,4.7,False,HyperX Sandals 886Max - Premium build quality with advanced features. Perfect for daily use.
1415,Volt Smartwatch 804Pro,Electronics,Volt,2296.68,2.9,True,Volt Smartwatch 804Pro - Comfortable ergonomic design with long-lasting battery life. Perfect for daily use.
1416,Vertex Camera 506Pro,Electronics,Vertex,1982.82,4.1,True,Vertex Camera 506Pro - Engineered for gamers and power users. Perfect for office work.
1417,Eclipse VR Headset 130Pro,Gaming,Eclipse,497.69,3.1,True,Eclipse VR Headset 130Pro - Built with cutting-edge technology for superior experience. Perfect for gaming.
1418,Aero Hiking Boots 756S,Footwear,Aero,830.83,4.1,True,Aero Hiking Boots 756S - Compact and lightweight for easy portability. Perfect for office work.
1419,Strive Backpack 512Pro,Accessories,Strive,1096.82,2.8,False,Strive Backpack 512Pro - Engineered for gamers and power users. Perfect for daily use.
1420,Zenith Wireless Earbuds 441S,Audio,Zenith,1270.87,4.6,False,Zenith Wireless Earbuds 441S - Comfortable ergonomic design with long-lasting battery life. Perfect for daily use.
1421,Orbit Laptop Sleeve 444Max,Accessories,Orbit,2658.12,3.8,False,Orbit Laptop Sleeve 444Max - Optimized for productivity and entertainment. Perfect for gaming.
1422,NovaTech Gaming Console 299Pro,Gaming,NovaTech,1656.11,2.4,False,NovaTech Gaming Console 299Pro - Comfortable ergonomic design with long-lasting battery life. Perfect for multimedia.
1423,Zenith 4K Monitor 131Max,Peripherals,Zenith,2996.92,4.9,True,Zenith 4K Monitor 131Max - Premium build quality with advanced features. Perfect for gaming.
1424,Zenith Chromebook 379X,Laptops,Zenith,1936.34,2.9,False,Zenith Chromebook 379X - Optimized for productivity and entertainment. Perfect for travel.
1425,Quantum Backpack 456Pro,Accessories,Quantum,446.06,3.0,False,Quantum Backpack 456Pro - Optimized for productivity and entertainment. Perfect for daily use.
1426,Aero 4K Monitor 637Max,Peripherals,Aero,473.14,3.5,True,Aero 4K Monitor 637Max - Comfortable ergonomic design with long-lasting battery life. Perfect for daily use.
1427,Quantum Phone Case 431Lite,Accessories,Quantum,361.79,4.4,False,Quantum Phone Case 431Lite - Compact and lightweight for easy portability. Perfect for daily use.
1428,Orbit Sneakers 980Lite,Footwear,Orbit,1941.01,3.3,True,Orbit Sneakers 980Lite - High durability with modern aesthetics. Perfect for daily use.
1429,Zenith Gaming Mouse 184Pro,Peripherals,Zenith,2517.73,3.3,False,Zenith Gaming Mouse 184Pro - Optimized for productivity and entertainment. Perfect for multimedia.
1430,Aero Soundbar 632S,Audio,Aero,1247.75,4.6,True,Aero Soundbar 632S - High durability with modern aesthetics. Perfect for gaming.
1431,NovaTech Chromebook 439Pro,Laptops,NovaTech,345.05,1.9,False,NovaTech Chromebook 439Pro - Compact and lightweight for easy portability. Perfect for daily use.
1432,Nimbus Bluetooth Speaker 591S,Audio,Nimbus,2980.44,4.5,False,Nimbus Bluetooth Speaker 591S - Comfortable ergonomic design with long-lasting battery life. Perfect for gaming.
1433,Nimbus Sandals 396S,Footwear,Nimbus,2670.44,4.3,False,Nimbus Sandals 396S - Built with cutting-edge technology for superior experience. Perfect for daily use.
1434,Nimbus Gaming Laptop 760S,Laptops,Nimbus,2643.16,1.6,False,Nimbus Gaming Laptop 760S - Engineered for gamers and power users. Perfect for multimedia.
1435,Zenith Noise Cancelling Headphones 679Pro,Audio,Zenith,1558.61,1.2,True,Zenith Noise Cancelling Headphones 679Pro - Optimized for productivity and entertainment. Perfect for daily use.
1436,Orbit Sneakers 723X,Footwear,Orbit,634.06,1.9,False,Orbit Sneakers 723X - High durability with modern aesthetics. Perfect for daily use.
1437,Vertex Running Shoes 872Max,Footwear,Vertex,699.58,4.2,True,Vertex Running Shoes 872Max - Engineered for gamers and power users. Perfect for multimedia.
1438,Quantum Controller 461Pro,Gaming,Quantum,2492.5,3.8,True,Quantum Controller 461Pro - Compact and lightweight for easy portability. Perfect for gaming.
1439,Quantum Smartphone 928Lite,Electronics,Quantum,2646.97,2.8,False,Quantum Smartphone 928Lite - Optimized for productivity and entertainment. Perfect for travel.
1440,Vertex Gaming Chair 728Pro,Gaming,Vertex,1551.13,2.7,True,Vertex Gaming Chair 728Pro - Comfortable ergonomic design with long-lasting battery life. Perfect for gaming.
1441,Nimbus Soundbar 633S,Audio,Nimbus,2413.38,1.7,False,Nimbus Soundbar 633S - Premium build quality with advanced features. Perfect for multimedia.
1442,Volt Running Shoes 995Lite,Footwear,Volt,2532.59,2.0,True,Volt Running Shoes 995Lite - Premium build quality with advanced features. Perfect for office work.
1443,Volt Noise Cancelling Headphones 321S,Audio,Volt,1099.75,1.5,False,Volt Noise Cancelling Headphones 321S - Built with cutting-edge technology for superior experience. Perfect for daily use.
1444,Strive Hiking Boots 346X,Footwear,Strive,857.34,4.7,True,Strive Hiking Boots 346X - Designed for everyday performance and reliability. Perfect for multimedia.
1445,Nimbus Gaming Mouse 523X,Peripherals,Nimbus,154.71,3.4,False,Nimbus Gaming Mouse 523X - Designed for everyday performance and reliability. Perfect for multimedia.
1446,Eclipse Backpack 988Lite,Accessories,Eclipse,2766.79,4.6,True,Eclipse Backpack 988Lite - Engineered for gamers and power users. Perfect for office work.
1447,Fusion Controller 133Lite,Gaming,Fusion,1789.9,2.3,False,Fusion Controller 133Lite - Built with cutting-edge technology for superior experience. Perfect for gaming.
1448,Aero Running Shoes 196S,Footwear,Aero,2479.42,3.4,True,Aero Running Shoes 196S - Optimized for productivity and entertainment. Perfect for daily use.
1449,Volt Smartwatch 898Max,Electronics,Volt,531.0,1.8,True,Volt Smartwatch 898Max - Comfortable ergonomic design with long-lasting battery life. Perfect for office work.
1450,NovaTech Chromebook 812Lite,Laptops,NovaTech,865.48,2.5,True,NovaTech Chromebook 812Lite - Optimized for productivity and entertainment. Perfect for multimedia.
1451,CoreX Backpack 966Max,Accessories,CoreX,1719.12,1.8,False,CoreX Backpack 966Max - Engineered for gamers and power users. Perfect for gaming.
1452,HyperX 4K Monitor 769S,Peripherals,HyperX,1298.81,1.3,False,HyperX 4K Monitor 769S - Designed for everyday performance and reliability. Perfect for office work.
1453,Strive Bluetooth Speaker 292X,Audio,Strive,1683.57,1.9,True,Strive Bluetooth Speaker 292X - Engineered for gamers and power users. Perfect for gaming.
1454,Volt Camera 747Pro,Electronics,Volt,1635.33,1.3,True,Volt Camera 747Pro - Compact and lightweight for easy portability. Perfect for gaming.
1455,Aero Phone Case 385Lite,Accessories,Aero,2543.22,4.8,False,Aero Phone Case 385Lite - Premium build quality with advanced features. Perfect for office work.
1456,Prime Controller 585S,Gaming,Prime,2251.77,1.3,True,Prime Controller 585S - Built with cutting-edge technology for superior experience. Perfect for multimedia.
1457,CoreX Webcam 699Lite,Peripherals,CoreX,1331.04,4.5,False,CoreX Webcam 699Lite - Premium build quality with advanced features. Perfect for daily use.
1458,CoreX Soundbar 458Max,Audio,CoreX,738.27,3.3,True,CoreX Soundbar 458Max - Engineered for gamers and power users. Perfect for multimedia.
1459,Quantum Smart Wallet 680Lite,Accessories,Quantum,1601.18,3.8,False,Quantum Smart Wallet 680Lite - Premium build quality with advanced features. Perfect for multimedia.
1460,Nimbus Smart Wallet 956Lite,Accessories,Nimbus,511.46,2.1,True,Nimbus Smart Wallet 956Lite - Optimized for productivity and entertainment. Perfect for multimedia.
1461,Eclipse Smartphone 723Max,Electronics,Eclipse,1335.95,2.3,False,Eclipse Smartphone 723Max - Built with cutting-edge technology for superior experience. Perfect for daily use.
1462,Orbit Wireless Earbuds 418S,Audio,Orbit,928.56,3.1,True,Orbit Wireless Earbuds 418S - Compact and lightweight for easy portability. Perfect for travel.
1463,Fusion Soundbar 705Max,Audio,Fusion,1761.16,4.1,True,Fusion Soundbar 705Max - Optimized for productivity and entertainment. Perfect for travel.
1464,Nimbus Phone Case 813Pro,Accessories,Nimbus,65.26,2.9,False,Nimbus Phone Case 813Pro - Compact and lightweight for easy portability. Perfect for office work.
1465,Zenith Running Shoes 197Max,Footwear,Zenith,2428.06,1.5,True,Zenith Running Shoes 197Max - Built with cutting-edge technology for superior experience. Perfect for daily use.
1466,Aero Bluetooth Speaker 978X,Audio,Aero,1982.81,2.2,True,Aero Bluetooth Speaker 978X - Comfortable ergonomic design with long-lasting battery life. Perfect for daily use.
